occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,ref_author,ref_pubyr,reference_no,phylum,phylum_no,class,class_no,order,order_no,family,family_no,genus,genus_no,subgenus_no,occurrence_comments,authorizer,enterer,modifier,abund_value,abund_unit,created,modified,accepted_name_orig
655502,occ,,,70768,Crassatella yabei,species,17518,species not entered,Crassatella (Crassatella) yabei,genus,17518,Early Oligocene,,33.9,28.4,Sakakura,2002,23726,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,A. Hendy,A. Hendy,,27,specimens,4/5/07 10:45,4/5/07 12:45,Crassatella yabei
655558,occ,,,70775,Crassatella yabei,species,17518,species not entered,Crassatella (Crassatella) yabei,genus,17518,Early Oligocene,,33.9,28.4,Sakakura,2002,23726,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,A. Hendy,A. Hendy,,12,specimens,4/5/07 23:08,4/6/07 1:08,Crassatella yabei
655771,occ,,,70846,Crassatellites marylandica,species,17520,"subjective synonym of, species not entered",Crassatella (Crassatella) marylandica,genus,17518,Serravallian,,13.82,11.62,Shattuck,1904,23697,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Uhen,M. Uhen,,,,4/9/07 14:51,4/9/07 16:51,Crassatellites marylandica
656203,occ,,,70867,Crassatellites nagahamai,species,17520,"subjective synonym of, species not entered",Crassatella (Crassatella) nagahamai,genus,17518,Early Miocene,,23.03,15.97,Mizuno,1964,23772,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,A. Hendy,A. Hendy,,,,4/10/07 16:21,4/10/07 18:21,Crassatellites nagahamai
656204,occ,,,70868,Crassatella yabei,species,17518,species not entered,Crassatella (Crassatella) yabei,genus,17518,Early Miocene,,23.03,15.97,Mizuno,1964,23772,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,A. Hendy,A. Hendy,,,,4/10/07 16:21,4/10/07 18:21,Crassatella yabei
656205,occ,,,70869,Crassatella yabei,species,17518,species not entered,Crassatella (Crassatella) yabei,genus,17518,Early Miocene,,23.03,15.97,Mizuno,1964,23772,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,A. Hendy,A. Hendy,,,,4/10/07 16:21,4/10/07 18:21,Crassatella yabei
656206,occ,,,70871,Crassatella yabei,species,17518,species not entered,Crassatella (Crassatella) yabei,genus,17518,Early Miocene,,23.03,15.97,Mizuno,1964,23772,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,A. Hendy,A. Hendy,,,,4/10/07 16:21,4/10/07 18:21,Crassatella yabei
656207,occ,,,70872,Crassatella yabei,species,17518,species not entered,Crassatella (Crassatella) yabei,genus,17518,Early Miocene,,23.03,15.97,Mizuno,1964,23772,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,A. Hendy,A. Hendy,,,,4/10/07 16:21,4/10/07 18:21,Crassatella yabei
656208,occ,,,70873,Crassatella yabei,species,17518,species not entered,Crassatella (Crassatella) yabei,genus,17518,Early Miocene,,23.03,15.97,Mizuno,1964,23772,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,A. Hendy,A. Hendy,,,,4/10/07 16:21,4/10/07 18:21,Crassatella yabei
656209,occ,,,70875,Crassatella yabei,species,17518,species not entered,Crassatella (Crassatella) yabei,genus,17518,Early Miocene,,23.03,15.97,Mizuno,1964,23772,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,A. Hendy,A. Hendy,,,,4/10/07 16:21,4/10/07 18:21,Crassatella yabei
656677,occ,,,70892,Crassatella yabei,species,17518,species not entered,Crassatella (Crassatella) yabei,genus,17518,Early Oligocene,,33.9,28.4,Sakakura,2002,23726,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,A. Hendy,A. Hendy,,14,specimens,4/11/07 7:55,4/11/07 9:55,Crassatella yabei
